$GPGGA,075922.80,3047.028447702,N,10357.5138271,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.0283387,N,10357.513809802,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6B
$GPGGA,075922.80,3047.028235698,N,10357.5137944,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.028131298,N,10357.51378,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.0280249,N,10357.513763098,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.027921202,N,10357.5137533,E,4,08,1.0,495.058,M,-41.787,M,2.8,*68
$GPGGA,075922.80,3047.027821302,N,10357.5137332,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.027704302,N,10357.5137218,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6E
$GPGGA,075922.80,3047.0276031,N,10357.513707502,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.027496402,N,10357.5136969,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.027390802,N,10357.513683502,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.027279202,N,10357.513667998,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.027172402,N,10357.5136534,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.027067498,N,10357.513644298,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.0269617,N,10357.5136261,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6B
$GPGGA,075922.80,3047.026848798,N,10357.513617298,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.026743798,N,10357.513601098,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.026638402,N,10357.513588702,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,072500.20,3047.02675440,N,10357.51460740,E,4,16,1.0,480.038,M,-41.911,M,1.2,*65
$GPGGA,075922.80,3047.026524198,N,10357.5135805,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.026420398,N,10357.513567102,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.0263179,N,10357.5135481,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
